No.,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,Output
1278,14000.0,26.1,24.7,24.6,25.2,25.2,25.5,24.5,24.8,24.0,24.6,25.1,24.1,41.7
1279,13999.0,26.1,24.7,24.6,25.2,25.2,25.4,24.5,24.8,24.0,24.6,25.1,24.1,41.63333333333333
1280,14000.0,26.1,24.7,24.6,25.2,25.2,25.4,24.5,24.8,24.0,24.6,25.1,24.1,41.5
1281,14000.0,26.1,24.7,24.7,25.2,25.2,25.5,24.5,24.8,24.0,24.6,25.1,24.1,42.4
1282,13999.0,26.1,24.7,24.7,25.2,25.2,25.5,24.5,24.8,24.0,24.6,25.1,24.1,42.55
1283,13999.0,26.1,24.7,24.6,25.3,25.2,25.5,24.5,24.8,24.0,24.6,25.1,24.1,42.535000000000004
1284,14000.0,26.1,24.7,24.6,25.3,25.2,25.5,24.5,24.8,24.0,24.6,25.1,24.1,42.61
1285,13999.0,26.1,24.7,24.6,25.3,25.2,25.5,24.5,24.8,24.0,24.6,25.1,24.0,42.4
1286,14000.0,26.1,24.7,24.6,25.3,25.2,25.5,24.5,24.8,23.9,24.6,25.1,24.0,42.85
1287,14000.0,26.1,24.7,24.6,25.3,25.2,25.5,24.5,24.8,23.9,24.6,25.1,24.1,42.55
1288,13999.0,26.1,24.7,24.6,25.3,25.2,25.5,24.5,24.8,23.9,24.6,25.1,24.0,42.59090909090909
1289,13999.0,26.1,24.7,24.6,25.3,25.2,25.5,24.5,24.8,23.9,24.6,25.1,24.1,42.519999999999996
1290,13999.0,26.1,24.7,24.6,25.3,25.2,25.5,24.5,24.8,23.9,24.6,25.0,24.0,42.60149253731343
1291,14000.0,26.1,24.7,24.6,25.3,25.2,25.5,24.5,24.8,23.9,24.6,25.0,24.0,42.49545454545454
1292,13999.0,26.1,24.7,24.6,25.3,25.2,25.5,24.5,24.8,23.9,24.6,25.0,24.1,42.4
1293,14000.0,26.1,24.7,24.6,25.3,25.2,25.5,24.5,24.8,23.8,24.6,25.0,24.0,42.7
1294,13999.0,26.1,24.7,24.6,25.3,25.2,25.5,24.5,24.8,23.8,24.6,25.0,24.0,42.4
1295,13999.0,26.1,24.7,24.6,25.3,25.2,25.5,24.5,24.8,23.9,24.6,24.9,24.0,42.85
1296,14000.0,26.1,24.7,24.6,25.3,25.2,25.5,24.5,24.8,23.9,24.6,24.9,24.0,43.7
1297,13999.0,26.1,24.7,24.6,25.3,25.2,25.5,24.5,24.8,23.8,24.6,24.9,24.0,42.52
1298,14000.0,26.1,24.7,24.6,25.3,25.2,25.5,24.5,24.8,23.8,24.6,24.9,24.0,42.6
1299,13999.0,26.1,24.7,24.6,25.3,25.2,25.5,24.6,24.8,23.8,24.6,24.9,24.0,42.800000000000004
1300,13999.0,26.1,24.7,24.7,25.3,25.2,25.5,24.5,24.8,23.8,24.6,24.9,24.0,42.53333333333333
1301,14000.0,26.1,24.7,24.7,25.3,25.2,25.5,24.5,24.8,23.8,24.6,24.9,24.0,42.4
1302,13999.0,26.1,24.7,24.7,25.3,25.2,25.5,24.5,24.8,23.8,24.5,24.9,24.0,42.475
1303,13999.0,26.1,24.7,24.7,25.3,25.2,25.5,24.5,24.8,23.8,24.5,24.9,23.9,42.8
1304,14000.0,26.1,24.7,24.7,25.3,25.2,25.5,24.5,24.8,23.8,24.5,24.9,24.0,43.0
1305,14000.0,26.1,24.7,24.7,25.3,25.2,25.5,24.5,24.8,23.8,24.5,24.9,23.9,42.1
1306,13999.0,26.2,24.7,24.7,25.3,25.2,25.5,24.6,24.8,23.8,24.5,24.9,23.9,42.50909090909091
1307,14000.0,26.2,24.7,24.7,25.3,25.2,25.5,24.6,24.8,23.8,24.5,24.9,23.9,43.05
1308,13999.0,26.2,24.7,24.7,25.3,25.2,25.5,24.6,24.8,23.8,24.5,24.9,24.0,42.7
1309,14000.0,26.1,24.7,24.7,25.3,25.2,25.5,24.6,24.8,23.8,24.5,24.9,23.9,42.1
1310,13999.0,26.1,24.7,24.7,25.3,25.2,25.5,24.6,24.8,23.8,24.5,24.9,23.9,42.85
1311,13999.0,26.1,24.7,24.7,25.3,25.2,25.5,24.6,24.8,23.9,24.5,24.9,23.9,42.5
1312,13999.0,26.2,24.7,24.7,25.3,25.2,25.5,24.6,24.8,23.9,24.5,24.9,23.9,42.63076923076923
1313,14000.0,26.2,24.7,24.7,25.3,25.2,25.5,24.6,24.8,23.9,24.5,24.9,23.9,42.50714285714286
1314,14000.0,26.2,24.8,24.7,25.3,25.2,25.5,24.6,24.8,23.9,24.5,24.9,23.9,42.61
1315,13999.0,26.2,24.8,24.7,25.3,25.2,25.5,24.6,24.8,23.9,24.5,24.9,23.9,42.687179487179485
1316,13999.0,26.2,24.8,24.7,25.3,25.2,25.5,24.6,24.8,23.9,24.5,25.0,23.9,42.71666666666667
1317,14000.0,26.2,24.8,24.7,25.3,25.2,25.5,24.6,24.8,23.9,24.5,25.0,23.9,42.75
1318,13999.0,26.2,24.8,24.7,25.3,25.2,25.5,24.6,24.8,23.9,24.5,25.0,24.0,42.737500000000004
1319,14000.0,26.2,24.8,24.7,25.3,25.2,25.5,24.6,24.8,23.9,24.5,25.0,24.0,42.7
1320,14000.0,26.2,24.8,24.7,25.3,25.2,25.5,24.6,24.8,23.9,24.6,25.0,23.9,42.7
1321,13999.0,26.2,24.8,24.7,25.3,25.2,25.5,24.6,24.8,23.9,24.6,25.0,24.0,42.58518518518519
1322,13999.0,26.2,24.8,24.7,25.3,25.2,25.5,24.6,24.8,23.9,24.6,25.0,23.9,42.55
1323,13999.0,26.2,24.8,24.7,25.3,25.2,25.5,24.6,24.8,24.0,24.6,25.0,24.0,42.66666666666667
1324,14000.0,26.2,24.8,24.7,25.3,25.2,25.5,24.6,24.8,23.9,24.6,25.0,24.0,42.7
1325,13999.0,26.2,24.8,24.7,25.3,25.2,25.5,24.6,24.8,24.0,24.5,25.0,24.0,42.760000000000005
1326,14000.0,26.2,24.8,24.7,25.3,25.2,25.5,24.6,24.8,24.0,24.5,25.0,24.0,42.7
1327,14000.0,26.2,24.8,24.7,25.3,25.2,25.5,24.6,24.8,24.0,24.6,25.0,24.0,42.85
1328,13999.0,26.2,24.8,24.7,25.3,25.2,25.5,24.6,24.8,24.0,24.6,25.1,24.0,42.678260869565214
1329,14000.0,26.2,24.8,24.7,25.3,25.2,25.5,24.6,24.8,24.0,24.6,25.1,24.0,42.84
1330,14000.0,26.2,24.8,24.7,25.3,25.2,25.5,24.6,24.8,24.0,24.5,25.1,24.0,42.7
1331,13999.0,26.2,24.8,24.7,25.3,25.2,25.5,24.6,24.8,24.0,24.5,25.1,24.0,42.625
1332,13999.0,26.2,24.8,24.7,25.3,25.3,25.5,24.6,24.8,24.0,24.5,25.1,24.0,42.7
1333,13999.0,26.2,24.8,24.7,25.3,25.3,25.5,24.6,24.8,24.0,24.6,25.1,24.0,42.400000000000006
1334,13999.0,26.2,24.8,24.7,25.3,25.3,25.6,24.6,24.8,24.0,24.5,25.1,24.0,42.55
1335,14000.0,26.2,24.8,24.7,25.3,25.3,25.6,24.6,24.8,24.0,24.6,25.1,24.0,42.625
1336,13999.0,26.2,24.8,24.7,25.3,25.3,25.6,24.6,24.8,24.0,24.6,25.1,24.0,42.63125
1337,13999.0,26.2,24.8,24.7,25.3,25.3,25.6,24.6,24.8,24.0,24.6,25.1,24.1,42.82
1338,13999.0,26.2,24.8,24.7,25.3,25.3,25.6,24.6,24.8,24.0,24.6,25.2,24.0,42.1
1339,14000.0,26.2,24.8,24.7,25.3,25.3,25.6,24.6,24.8,24.0,24.6,25.2,24.1,42.55
1340,13999.0,26.2,24.8,24.7,25.3,25.3,25.6,24.6,24.8,24.0,24.6,25.2,24.1,42.65
1341,13999.0,26.2,24.8,24.7,25.3,25.2,25.6,24.6,24.8,24.0,24.6,25.2,24.1,42.85
1342,13999.0,26.2,24.8,24.7,25.3,25.2,25.6,24.6,24.8,24.0,24.6,25.1,24.1,42.25
1343,13999.0,26.2,24.8,24.7,25.3,25.3,25.6,24.6,24.9,24.0,24.6,25.2,24.1,43.0
1344,13999.0,26.2,24.8,24.7,25.3,25.3,25.6,24.6,24.9,24.0,24.6,25.1,24.1,42.6625
1345,13999.0,26.2,24.8,24.7,25.3,25.3,25.6,24.6,24.8,24.1,24.6,25.2,24.1,42.58
1346,14000.0,26.2,24.8,24.7,25.3,25.3,25.6,24.6,24.8,24.1,24.6,25.2,24.1,42.55
1347,13999.0,26.2,24.8,24.7,25.4,25.3,25.6,24.6,24.8,24.1,24.6,25.2,24.1,42.75
1348,14000.0,26.2,24.8,24.7,25.4,25.3,25.6,24.6,24.8,24.1,24.6,25.2,24.1,42.725
1349,14000.0,26.2,24.8,24.7,25.3,25.3,25.6,24.6,24.9,24.1,24.6,25.2,24.1,42.85
1350,13999.0,26.2,24.8,24.7,25.3,25.3,25.6,24.6,24.9,24.1,24.6,25.2,24.1,42.7
1351,13999.0,26.2,24.8,24.7,25.3,25.3,25.6,24.6,24.9,24.1,24.7,25.2,24.1,42.7
1352,14000.0,26.2,24.8,24.7,25.3,25.3,25.6,24.6,24.9,24.1,24.7,25.2,24.1,43.0
1353,14000.0,26.2,24.8,24.7,25.3,25.3,25.6,24.6,24.8,24.1,24.7,25.2,24.1,42.7
1354,13999.0,26.2,24.8,24.7,25.4,25.3,25.6,24.6,24.9,24.1,24.6,25.2,24.1,42.60434782608696
1355,13999.0,26.2,24.8,24.7,25.4,25.3,25.6,24.6,24.9,24.1,24.7,25.2,24.1,42.47741935483871
1356,13999.0,26.2,24.8,24.7,25.4,25.3,25.6,24.6,24.8,24.1,24.7,25.2,24.1,42.62
1357,14000.0,26.2,24.8,24.7,25.4,25.3,25.6,24.6,24.8,24.1,24.7,25.2,24.1,42.4
1358,13999.0,26.2,24.8,24.7,25.3,25.3,25.6,24.6,24.8,24.1,24.7,25.2,24.1,42.7
1359,13999.0,26.2,24.8,24.7,25.4,25.3,25.6,24.6,24.8,24.1,24.7,25.2,24.2,42.400000000000006
1360,14000.0,26.2,24.8,24.7,25.4,25.3,25.6,24.6,24.8,24.1,24.6,25.2,24.2,42.7
1361,13999.0,26.2,24.8,24.7,25.4,25.3,25.6,24.6,24.9,24.1,24.7,25.2,24.2,42.62916666666667
1362,14000.0,26.2,24.8,24.7,25.4,25.3,25.6,24.6,24.9,24.1,24.7,25.2,24.1,42.55
1363,14000.0,26.2,24.8,24.7,25.4,25.3,25.6,24.6,24.9,24.1,24.7,25.2,24.2,42.614285714285714
1364,14000.0,26.2,24.8,24.7,25.3,25.3,25.6,24.6,24.9,24.1,24.7,25.2,24.2,42.6
1365,13999.0,26.2,24.8,24.7,25.3,25.3,25.6,24.6,24.9,24.1,24.7,25.2,24.2,42.766666666666666
1366,13999.0,26.2,24.8,24.7,25.3,25.3,25.6,24.6,24.8,24.1,24.7,25.2,24.2,42.58
1367,13999.0,26.2,24.8,24.7,25.4,25.3,25.6,24.6,24.9,24.1,24.6,25.2,24.2,42.5
1368,14000.0,26.2,24.8,24.7,25.4,25.3,25.6,24.6,24.9,24.1,24.6,25.2,24.2,42.7
1369,14000.0,26.2,24.8,24.7,25.4,25.3,25.6,24.6,24.9,24.1,24.6,25.2,24.1,42.357142857142854
1370,13999.0,26.2,24.8,24.7,25.4,25.3,25.6,24.6,24.9,24.0,24.7,25.2,24.1,42.37692307692308
1371,13999.0,26.2,24.8,24.7,25.4,25.3,25.6,24.6,24.9,24.0,24.6,25.2,24.1,42.64
1372,14000.0,26.2,24.8,24.7,25.4,25.3,25.6,24.6,24.9,24.0,24.6,25.2,24.1,42.45
1373,13999.0,26.2,24.8,24.7,25.4,25.3,25.6,24.6,24.9,24.0,24.6,25.1,24.1,41.63285714285714
1374,14000.0,26.2,24.8,24.7,25.4,25.3,25.6,24.6,24.9,24.0,24.6,25.1,24.1,41.68260869565217
1375,13999.0,26.2,24.8,24.7,25.4,25.3,25.6,24.6,24.9,24.0,24.6,25.0,24.1,41.73571428571429
1376,14000.0,26.2,24.8,24.7,25.4,25.3,25.6,24.6,24.9,24.0,24.6,25.0,24.1,41.3
1377,13999.0,26.2,24.8,24.7,25.4,25.3,25.6,24.6,24.9,23.9,24.6,25.0,24.1,41.461290322580645
1378,14000.0,26.2,24.8,24.7,25.4,25.3,25.6,24.6,24.9,23.9,24.6,25.0,24.1,41.5
1379,13999.0,26.2,24.8,24.7,25.4,25.3,25.6,24.6,24.9,23.9,24.6,25.0,24.0,41.534615384615385
1380,14000.0,26.2,24.8,24.7,25.4,25.3,25.6,24.6,24.9,23.9,24.6,25.0,24.0,41.62
1381,13999.0,26.2,24.8,24.7,25.4,25.3,25.6,24.6,24.9,23.9,24.6,24.9,24.0,41.525
1382,14000.0,26.2,24.8,24.7,25.4,25.3,25.6,24.6,24.9,23.9,24.6,24.9,24.0,41.6875
1383,13999.0,26.2,24.8,24.7,25.4,25.3,25.6,24.6,24.9,23.9,24.5,24.9,24.0,41.5
1384,13999.0,26.2,24.8,24.8,25.4,25.3,25.6,24.6,24.9,23.9,24.6,24.9,24.0,41.43076923076923
1385,14000.0,26.2,24.8,24.8,25.4,25.3,25.6,24.6,24.9,23.9,24.6,24.9,24.0,41.65
1386,13999.0,26.2,24.8,24.8,25.4,25.3,25.6,24.6,24.9,23.9,24.6,25.0,24.0,41.6125
1387,14000.0,26.2,24.8,24.8,25.4,25.3,25.6,24.6,24.9,23.9,24.6,25.0,24.0,41.699999999999996
1388,14000.0,26.2,24.8,24.8,25.4,25.3,25.6,24.6,24.9,23.9,24.5,25.0,24.0,42.1
1389,13999.0,26.2,24.8,24.8,25.4,25.3,25.6,24.7,24.9,23.9,24.6,25.0,24.0,41.516666666666666
1390,14000.0,26.2,24.8,24.8,25.4,25.3,25.6,24.7,24.9,23.9,24.6,25.0,24.0,41.35
1391,13999.0,26.2,24.8,24.8,25.4,25.3,25.7,24.7,24.9,23.9,24.6,25.0,24.0,41.5
1392,14000.0,26.2,24.8,24.8,25.4,25.3,25.7,24.7,24.9,23.9,24.6,25.0,24.0,41.35
1393,14000.0,26.3,24.9,24.8,25.4,25.3,25.6,24.7,24.9,23.9,24.6,25.0,24.0,42.4375
1394,13999.0,26.3,24.9,24.8,25.4,25.3,25.6,24.7,24.9,23.9,24.6,25.0,24.0,42.475
1395,13999.0,26.3,24.8,24.8,25.4,25.3,25.7,24.7,24.9,23.9,24.6,25.0,24.0,42.18571428571428
1396,14000.0,26.3,24.8,24.8,25.4,25.3,25.7,24.7,24.9,23.9,24.6,25.0,24.0,42.4
1397,13999.0,26.3,24.9,24.8,25.4,25.4,25.7,24.7,24.9,23.9,24.6,25.0,24.0,42.58
1398,13999.0,26.3,24.9,24.8,25.4,25.3,25.7,24.7,24.9,23.9,24.6,25.0,24.0,42.49
1399,14000.0,26.3,24.9,24.8,25.4,25.3,25.7,24.7,24.9,23.9,24.6,25.0,24.0,42.7
1400,13999.0,26.3,24.9,24.8,25.4,25.3,25.7,24.7,24.9,23.9,24.6,25.0,24.1,42.4
1401,14000.0,26.3,24.9,24.8,25.4,25.3,25.7,24.7,24.9,23.9,24.6,25.0,24.1,42.7
1402,13999.0,26.3,24.9,24.8,25.4,25.3,25.6,24.7,24.9,23.9,24.6,25.0,24.1,42.5
1403,13999.0,26.3,24.9,24.8,25.4,25.3,25.7,24.7,24.9,24.0,24.6,25.0,24.1,42.7
1404,13999.0,26.3,24.9,24.8,25.4,25.3,25.6,24.7,24.9,24.0,24.6,25.0,24.1,42.46
1405,14000.0,26.3,24.9,24.8,25.4,25.3,25.6,24.7,24.9,24.0,24.6,25.0,24.1,42.25
1406,14000.0,26.3,24.9,24.8,25.4,25.4,25.6,24.7,24.9,23.9,24.6,25.0,24.1,42.7
1407,13999.0,26.3,24.9,24.8,25.4,25.3,25.6,24.7,24.9,24.0,24.6,25.1,24.1,42.6
1408,13999.0,26.3,24.9,24.8,25.4,25.4,25.7,24.7,24.9,24.0,24.6,25.0,24.1,42.7
1409,13999.0,26.3,24.9,24.8,25.4,25.4,25.7,24.7,24.9,24.0,24.6,25.1,24.1,42.4969696969697
1410,13999.0,26.3,24.9,24.8,25.4,25.3,25.7,24.7,24.9,24.0,24.6,25.1,24.1,42.711111111111116
1411,14000.0,26.3,24.9,24.8,25.4,25.4,25.7,24.7,24.9,24.0,24.6,25.1,24.1,42.65714285714286
1412,14000.0,26.3,24.9,24.8,25.4,25.3,25.7,24.7,24.9,24.0,24.6,25.1,24.1,42.7
1413,13999.0,26.3,24.9,24.8,25.4,25.4,25.6,24.7,24.9,24.0,24.6,25.1,24.1,42.55
1414,4294.0,26.3,24.9,24.8,25.4,25.4,25.7,24.7,24.9,24.0,24.6,25.1,24.1,32.7
1415,0.0,26.3,24.9,24.8,25.4,25.4,25.7,24.7,24.9,24.0,24.6,25.1,24.1,33.627272727272725
1416,0.0,25.9,24.9,24.8,25.4,25.4,25.7,24.7,24.9,24.0,24.6,25.1,24.1,33.6
1417,0.0,25.6,24.9,24.9,25.4,25.4,25.7,24.7,25.0,24.0,24.6,25.1,24.1,33.8
1418,0.0,25.6,24.9,24.9,25.4,25.4,25.7,24.7,25.0,24.0,24.6,25.2,24.1,44.9
1419,13896.0,25.6,24.9,24.9,25.4,25.4,25.7,24.7,25.0,24.0,24.6,25.2,24.1,43.7
1420,13999.0,25.6,24.9,24.9,25.4,25.4,25.7,24.7,25.0,24.0,24.6,25.2,24.1,43.120000000000005
1421,13999.0,25.6,25.0,25.0,25.4,25.4,25.7,24.8,25.0,24.0,24.6,25.2,24.1,42.7
1422,14000.0,25.6,25.0,25.0,25.4,25.4,25.7,24.8,25.0,24.0,24.6,25.2,24.1,42.85
1423,13999.0,25.7,25.0,25.0,25.4,25.4,25.7,24.8,25.0,24.0,24.6,25.2,24.1,42.1
1424,13999.0,25.8,25.0,25.0,25.4,25.4,25.7,24.8,25.0,24.0,24.6,25.2,24.1,42.4
1425,13999.0,25.8,25.0,25.0,25.4,25.4,25.7,24.8,25.0,24.0,24.7,25.2,24.1,42.7
1426,13999.0,25.9,25.0,25.0,25.4,25.4,25.7,24.8,25.0,24.0,24.6,25.2,24.1,42.7
1427,14000.0,25.9,25.0,25.0,25.4,25.4,25.7,24.8,25.0,24.0,24.7,25.2,24.1,42.7
1428,14000.0,25.9,25.0,25.0,25.4,25.4,25.7,24.8,25.0,24.0,24.6,25.2,24.1,42.4
1429,13999.0,25.9,25.0,25.0,25.4,25.4,25.7,24.8,25.0,24.0,24.7,25.2,24.1,42.72
1430,13999.0,26.1,25.0,24.9,25.4,25.4,25.7,24.9,25.0,24.0,24.7,25.2,24.1,42.5
1431,13999.0,26.1,25.0,24.9,25.4,25.4,25.7,24.9,25.0,24.1,24.7,25.2,24.1,42.7
1432,13999.0,26.1,24.9,24.9,25.4,25.4,25.7,24.8,25.0,24.0,24.7,25.2,24.1,42.7
1433,13999.0,26.1,24.9,24.9,25.4,25.4,25.7,24.8,25.0,24.1,24.7,25.2,24.1,42.775
1434,13999.0,26.1,24.9,24.8,25.4,25.4,25.7,24.8,25.0,24.0,24.7,25.2,24.1,42.55
1435,13999.0,26.1,24.9,24.8,25.4,25.4,25.7,24.8,25.0,24.1,24.7,25.2,24.1,42.55
1436,14000.0,26.1,24.9,24.8,25.4,25.4,25.7,24.8,25.0,24.0,24.7,25.2,24.1,42.4
1437,13999.0,26.1,24.9,24.8,25.4,25.4,25.7,24.8,24.9,24.1,24.7,25.2,24.1,42.76
1438,13999.0,26.2,24.9,24.8,25.4,25.4,25.7,24.7,24.9,24.1,24.7,25.2,24.1,42.7
1439,14000.0,26.2,24.9,24.8,25.4,25.4,25.7,24.7,24.9,24.1,24.7,25.2,24.1,42.4
1440,13999.0,26.2,24.9,24.9,25.4,25.4,25.7,24.8,24.9,24.1,24.7,25.2,24.1,42.475
1441,14000.0,26.2,24.9,24.9,25.4,25.4,25.7,24.8,24.9,24.1,24.7,25.2,24.1,42.7
1442,13999.0,26.3,24.9,24.9,25.4,25.4,25.7,24.8,25.0,24.1,24.7,25.2,24.1,42.46
1443,13999.0,26.3,24.9,24.9,25.4,25.4,25.7,24.8,25.0,24.1,24.7,25.2,24.2,42.9
1444,13999.0,26.3,24.9,24.9,25.4,25.4,25.7,24.8,25.0,24.1,24.6,25.2,24.1,42.4
1445,13999.0,26.3,24.9,24.9,25.4,25.4,25.7,24.8,25.0,24.1,24.6,25.2,24.2,42.4
1446,14000.0,26.3,24.9,24.9,25.4,25.4,25.7,24.8,25.0,24.1,24.7,25.2,24.2,42.1
1447,13999.0,26.2,24.9,24.8,25.4,25.4,25.7,24.7,25.0,24.1,24.7,25.2,24.1,42.4
1448,13999.0,26.2,24.9,24.8,25.4,25.4,25.7,24.7,25.0,24.1,24.7,25.2,24.2,42.7
1449,14000.0,26.2,24.9,24.8,25.4,25.4,25.7,24.7,25.0,24.1,24.7,25.2,24.2,42.55
1450,13999.0,26.2,24.9,24.8,25.4,25.4,25.7,24.7,24.9,24.1,24.7,25.2,24.2,42.4
1451,14000.0,26.2,24.9,24.8,25.4,25.4,25.7,24.7,24.9,24.1,24.7,25.2,24.2,42.85
1452,13999.0,26.3,24.9,24.8,25.4,25.4,25.7,24.7,24.9,24.1,24.7,25.2,24.2,42.35
1453,14000.0,26.3,24.9,24.8,25.4,25.4,25.7,24.7,24.9,24.1,24.7,25.3,24.2,42.7
1454,14000.0,26.3,24.9,24.8,25.4,25.4,25.7,24.7,24.9,24.1,24.7,25.2,24.2,42.625
1455,14000.0,26.3,24.9,24.8,25.4,25.4,25.7,24.7,25.0,24.1,24.7,25.2,24.2,42.53333333333333
1456,13999.0,26.3,24.9,24.8,25.4,25.4,25.7,24.7,25.0,24.1,24.7,25.2,24.2,42.55789473684211
1457,14000.0,26.3,24.9,24.8,25.4,25.4,25.7,24.7,25.0,24.1,24.7,25.3,24.2,42.625
1458,13999.0,26.3,24.9,24.8,25.4,25.4,25.7,24.7,25.0,24.1,24.7,25.3,24.2,42.62608695652174
1459,13999.0,26.3,24.9,24.8,25.5,25.4,25.7,24.7,25.0,24.1,24.7,25.3,24.2,42.628571428571426
1460,14000.0,26.3,24.9,24.8,25.5,25.4,25.7,24.7,25.0,24.1,24.7,25.3,24.2,42.85
1461,13999.0,26.3,24.9,24.8,25.5,25.4,25.7,24.7,25.0,24.1,24.7,25.2,24.2,42.7
1462,13999.0,26.3,24.9,24.9,25.5,25.4,25.7,24.8,25.0,24.1,24.7,25.2,24.2,42.656666666666666
1463,14000.0,26.3,24.9,24.9,25.5,25.4,25.7,24.8,25.0,24.1,24.7,25.3,24.2,42.1
1464,14000.0,26.3,24.9,24.9,25.5,25.4,25.7,24.8,25.0,24.1,24.7,25.2,24.2,42.5875
1465,13999.0,26.3,24.9,24.8,25.5,25.4,25.7,24.8,25.0,24.1,24.7,25.2,24.2,42.7
1466,13999.0,26.3,24.9,24.8,25.5,25.4,25.7,24.8,25.0,24.1,24.7,25.3,24.2,42.7
1467,14000.0,26.3,24.9,24.8,25.5,25.4,25.7,24.8,25.0,24.1,24.7,25.2,24.2,42.7
1468,13999.0,26.4,24.9,24.9,25.5,25.4,25.7,24.8,25.0,24.1,24.7,25.2,24.2,42.49
1469,14000.0,26.4,24.9,24.9,25.5,25.4,25.7,24.8,25.0,24.1,24.7,25.2,24.2,42.475
1470,13999.0,26.4,24.9,24.9,25.5,25.4,25.7,24.8,25.0,24.1,24.7,25.2,24.1,42.61818181818182
1471,14000.0,26.4,24.9,24.9,25.5,25.4,25.7,24.8,25.0,24.1,24.7,25.2,24.1,42.55
1472,14000.0,26.4,24.9,24.9,25.5,25.4,25.7,24.8,25.0,24.1,24.7,25.1,24.1,42.4
1473,13999.0,26.4,25.0,24.9,25.5,25.4,25.7,24.8,25.0,24.1,24.7,25.1,24.1,42.620000000000005
1474,13999.0,26.4,24.9,24.9,25.5,25.4,25.7,24.8,25.0,24.1,24.7,25.1,24.1,42.5
1475,13999.0,26.4,25.0,24.9,25.5,25.4,25.7,24.8,25.0,24.1,24.7,25.2,24.1,42.4
1476,14000.0,26.4,25.0,24.9,25.5,25.4,25.7,24.8,25.0,24.1,24.7,25.1,24.1,42.5
1477,13999.0,26.4,25.0,24.9,25.5,25.4,25.7,24.8,25.0,24.0,24.7,25.1,24.1,42.62407407407407
1478,14000.0,26.4,25.0,24.9,25.5,25.4,25.7,24.8,25.0,24.0,24.7,25.1,24.1,42.7
1479,13999.0,26.4,24.9,24.9,25.5,25.4,25.7,24.8,25.0,24.0,24.7,25.1,24.1,42.475
1480,14000.0,26.4,24.9,24.9,25.5,25.4,25.7,24.8,25.0,24.0,24.7,25.1,24.1,42.1
1481,13999.0,26.4,25.0,24.9,25.5,25.4,25.7,24.8,25.0,24.0,24.7,25.0,24.1,42.550000000000004
1482,14000.0,26.4,25.0,24.9,25.5,25.4,25.7,24.8,25.0,24.0,24.7,25.0,24.1,42.7
1483,13999.0,26.4,25.0,24.9,25.5,25.4,25.7,24.8,25.0,24.0,24.7,25.0,24.0,42.7
1484,13999.0,26.4,25.0,24.9,25.5,25.4,25.7,24.8,25.0,23.9,24.7,25.0,24.1,43.0
1485,13999.0,26.4,25.0,24.9,25.5,25.4,25.7,24.8,25.0,24.0,24.6,25.0,24.1,42.67741935483871
1486,14000.0,26.4,25.0,24.9,25.5,25.4,25.7,24.8,25.0,24.0,24.6,25.0,24.1,42.59090909090909
1487,13999.0,26.4,25.0,24.9,25.5,25.4,25.7,24.8,25.0,24.0,24.6,25.0,24.0,42.7
1488,13999.0,26.4,25.0,24.9,25.5,25.4,25.7,24.8,25.0,23.9,24.6,25.0,24.0,42.79375
1489,14000.0,26.4,25.0,24.9,25.5,25.4,25.7,24.8,25.0,23.9,24.6,25.0,24.1,42.6
1490,13999.0,26.4,25.0,24.9,25.5,25.4,25.7,24.8,25.0,23.9,24.6,25.0,24.1,42.614285714285714
1491,14000.0,26.4,25.0,24.9,25.5,25.4,25.7,24.8,25.0,24.0,24.6,25.0,24.0,43.02857142857143
1492,13999.0,26.4,25.0,24.9,25.5,25.4,25.8,24.8,25.0,24.0,24.6,25.0,24.0,42.68
1493,14000.0,26.4,25.0,24.9,25.5,25.4,25.8,24.8,25.0,24.0,24.6,25.0,24.0,42.4
1494,13999.0,26.4,25.0,24.9,25.5,25.4,25.8,24.8,25.0,23.9,24.6,25.0,24.0,42.55
1495,13999.0,26.4,25.0,24.9,25.5,25.4,25.8,24.8,25.0,23.9,24.6,25.0,24.1,42.400000000000006
1496,14000.0,26.4,25.0,24.9,25.5,25.4,25.7,24.8,25.0,23.9,24.6,25.0,24.0,42.64
1497,13999.0,26.4,25.0,24.9,25.5,25.4,25.8,24.8,25.0,24.0,24.6,25.0,24.1,42.690625000000004
1498,14000.0,26.4,25.0,24.9,25.5,25.4,25.8,24.8,25.0,24.0,24.6,25.0,24.1,42.714285714285715
1499,13999.0,26.4,25.0,24.9,25.5,25.5,25.8,24.8,25.0,24.0,24.6,25.0,24.1,42.85
1500,13999.0,26.4,25.0,24.9,25.5,25.4,25.8,24.8,25.0,24.0,24.6,25.1,24.1,42.64
1501,14000.0,26.4,25.0,24.9,25.5,25.4,25.8,24.8,25.0,24.0,24.6,25.1,24.1,42.4
1502,13999.0,26.4,25.0,24.9,25.5,25.4,25.8,24.8,25.0,24.0,24.7,25.1,24.1,42.625
1503,13999.0,26.4,25.0,24.9,25.5,25.5,25.8,24.8,25.0,24.0,24.7,25.1,24.1,42.626315789473686
1504,14000.0,26.4,25.0,24.9,25.5,25.5,25.8,24.8,25.0,24.0,24.7,25.1,24.1,42.45454545454545
1505,13999.0,26.4,25.0,24.9,25.5,25.5,25.8,24.8,25.0,24.0,24.7,25.0,24.1,42.46
