Seq,MLP_13-128-256-128-1_0.8_mean,MLP_13-128-256-128-1_0.8_median,MLP_13-128-256-128-1_0.9_mean,MLP_13-128-256-256-256-128-1_mean,,Average output
2118,10.083601,12.18556213,13.67379093,11.47276783,,11.85393047
2119,10.083601,12.18556213,13.67379093,11.47276783,,11.85393047
2120,10.083601,12.18556213,13.67379093,11.47276783,,11.85393047
2121,10.083601,12.18556213,13.67379093,11.47276783,,11.85393047
2122,10.083601,12.18556213,13.67379093,11.47276783,,11.85393047
2123,10.083601,12.18556213,13.67379093,11.47276783,,11.85393047
2124,10.083601,12.18556213,13.67379093,11.47276783,,11.85393047
2125,10.083601,12.18556213,13.67379093,11.47276783,,11.85393047
2126,10.083601,12.18556213,13.67379093,11.47276783,,11.85393047
2127,10.083601,12.18556213,13.67379093,11.47276783,,11.85393047
2128,10.083601,12.18556213,13.67379093,11.47276783,,11.85393047
2129,10.06057262,12.16144371,13.89851761,11.60498333,,11.93137932
2130,10.03658485,12.12806511,14.18998051,11.73689079,,12.02288032
2131,10.03658485,12.12806511,14.18998051,11.73689079,,12.02288032
2132,10.03658485,12.12806511,14.18998051,11.73689079,,12.02288032
2133,10.03658485,12.12806511,14.18998051,11.73689079,,12.02288032
2134,10.03658485,12.12806511,14.18998051,11.73689079,,12.02288032
2135,10.03658485,12.12806511,14.18998051,11.73689079,,12.02288032
2136,10.03658485,12.12806511,14.18998051,11.73689079,,12.02288032
2137,10.03658485,12.12806511,14.18998051,11.73689079,,12.02288032
2138,10.03658485,12.12806511,14.18998051,11.73689079,,12.02288032
2139,10.03658485,12.12806511,14.18998051,11.73689079,,12.02288032
2140,10.03658485,12.12806511,14.18998051,11.73689079,,12.02288032
2141,10.03658485,12.12806511,14.18998051,11.73689079,,12.02288032
2142,10.03658485,12.12806511,14.18998051,11.73689079,,12.02288032
2143,10.03658485,12.12806511,14.18998051,11.73689079,,12.02288032
2144,10.03658485,12.12806511,14.18998051,11.73689079,,12.02288032
2145,10.03658485,12.12806511,14.18998051,11.73689079,,12.02288032
2146,10.03658485,12.12806511,14.18998051,11.73689079,,12.02288032
2147,10.03658485,12.12806511,14.18998051,11.73689079,,12.02288032
2148,10.03658485,12.12806511,14.18998051,11.73689079,,12.02288032
2149,10.03658485,12.12806511,14.18998051,11.73689079,,12.02288032
2150,10.03658485,12.12806511,14.18998051,11.73689079,,12.02288032
2151,10.03658485,12.12806511,14.18998051,11.73689079,,12.02288032
2152,10.03658485,12.12806511,14.18998051,11.73689079,,12.02288032
2153,10.03658485,12.12806511,14.18998051,11.73689079,,12.02288032
2154,10.03658485,12.12806511,14.18998051,11.73689079,,12.02288032
2155,10.03658485,12.12806511,14.18998051,11.73689079,,12.02288032
2156,10.03658485,12.12806511,14.18998051,11.73689079,,12.02288032
2157,10.03658485,12.12806511,14.18998051,11.73689079,,12.02288032
2158,10.1498518,12.29242325,14.64807415,11.91588116,,12.25155759
2159,10.1860075,12.31764603,14.37654209,11.78453445,,12.16618252
2160,10.1860075,12.31764603,14.37654209,11.78453445,,12.16618252
2161,10.21904278,12.34455109,14.1065321,11.65194035,,12.08051658
2162,10.25306225,12.37762642,13.92837143,11.51770782,,12.01919198
2163,10.25306225,12.37762642,13.92837143,11.51770782,,12.01919198
2164,10.25306225,12.37762642,13.92837143,11.51770782,,12.01919198
2165,10.25306225,12.37762642,13.92837143,11.51770782,,12.01919198
2166,10.25306225,12.37762642,13.92837143,11.51770782,,12.01919198
2167,10.25306225,12.37762642,13.92837143,11.51770782,,12.01919198
2168,10.25306225,12.37762642,13.92837143,11.51770782,,12.01919198
2169,10.25306225,12.37762642,13.92837143,11.51770782,,12.01919198
2170,10.25306225,12.37762642,13.92837143,11.51770782,,12.01919198
2171,10.1365366,12.2438488,13.42517757,11.26435566,,11.76747966
2172,10.1365366,12.2438488,13.42517757,11.26435566,,11.76747966
2173,10.1365366,12.2438488,13.42517757,11.26435566,,11.76747966
2174,10.1365366,12.2438488,13.42517757,11.26435566,,11.76747966
2175,10.1365366,12.2438488,13.42517757,11.26435566,,11.76747966
2176,10.21621513,12.24194145,13.61034203,11.47392178,,11.8856051
2177,10.21621513,12.24194145,13.61034203,11.47392178,,11.8856051
2178,10.21621513,12.24194145,13.61034203,11.47392178,,11.8856051
2179,10.21621513,12.24194145,13.61034203,11.47392178,,11.8856051
2180,10.21621513,12.24194145,13.61034203,11.47392178,,11.8856051
2181,10.21621513,12.24194145,13.61034203,11.47392178,,11.8856051
2182,10.21621513,12.24194145,13.61034203,11.47392178,,11.8856051
2183,10.21621513,12.24194145,13.61034203,11.47392178,,11.8856051
2184,10.19054413,12.21782494,13.76170826,11.57933617,,11.93735337
2185,10.15627766,12.1937027,14.05034256,11.6998148,,12.02503443
2186,10.33740616,12.19251251,14.02037621,12.14959431,,12.1749723
2187,10.083601,12.18556213,13.67379093,11.47276783,,11.85393047
2188,10.30477905,12.16415596,13.92154789,11.90421009,,12.07367325
2189,10.083601,12.18556213,13.67379093,11.47276783,,11.85393047
2190,10.083601,12.18556213,13.67379093,11.47276783,,11.85393047
2191,10.083601,12.18556213,13.67379093,11.47276783,,11.85393047
2192,10.15627766,12.1937027,14.05034256,11.6998148,,12.02503443
2193,10.30477905,12.16415596,13.92154789,11.90421009,,12.07367325
2194,10.083601,12.18556213,13.67379093,11.47276783,,11.85393047
2195,10.083601,12.18556213,13.67379093,11.47276783,,11.85393047
2196,10.083601,12.18556213,13.67379093,11.47276783,,11.85393047
2197,10.083601,12.18556213,13.67379093,11.47276783,,11.85393047
2198,10.083601,12.18556213,13.67379093,11.47276783,,11.85393047
2199,10.083601,12.18556213,13.67379093,11.47276783,,11.85393047
2200,10.083601,12.18556213,13.67379093,11.47276783,,11.85393047
2201,10.083601,12.18556213,13.67379093,11.47276783,,11.85393047
2202,10.083601,12.18556213,13.67379093,11.47276783,,11.85393047
2203,10.083601,12.18556213,13.67379093,11.47276783,,11.85393047
2204,9.910646439,12.08144569,12.72839737,11.19816971,,11.4796648
2205,10.083601,12.18556213,13.67379093,11.47276783,,11.85393047
2206,10.06057262,12.16144371,13.89851761,11.60498333,,11.93137932
2207,9.841213226,12.03943253,12.95070934,11.4107151,,11.56051755
2208,9.841213226,12.03943253,12.95070934,11.4107151,,11.56051755
2209,9.841213226,12.03943253,12.95070934,11.4107151,,11.56051755
2210,9.841213226,12.03943253,12.95070934,11.4107151,,11.56051755
2211,9.841213226,12.03943253,12.95070934,11.4107151,,11.56051755
2212,9.841213226,12.03943253,12.95070934,11.4107151,,11.56051755
2213,9.841213226,12.03943253,12.95070934,11.4107151,,11.56051755
2214,9.841213226,12.03943253,12.95070934,11.4107151,,11.56051755
2215,9.841213226,12.03943253,12.95070934,11.4107151,,11.56051755
2216,9.841213226,12.03943253,12.95070934,11.4107151,,11.56051755
2217,9.841213226,12.03943253,12.95070934,11.4107151,,11.56051755
2218,9.841213226,12.03943253,12.95070934,11.4107151,,11.56051755
2219,9.841213226,12.03943253,12.95070934,11.4107151,,11.56051755
2220,9.841213226,12.03943253,12.95070934,11.4107151,,11.56051755
2221,9.841213226,12.03943253,12.95070934,11.4107151,,11.56051755
2222,9.878528595,12.05347633,12.82281208,11.29106426,,11.51147032
2223,9.910646439,12.08144569,12.72839737,11.19816971,,11.4796648
2224,9.943312645,12.10962296,12.63675213,11.09992504,,11.44740319
2225,9.975981712,12.14278603,12.57655621,10.996768,,11.42302299
2226,10.01145363,12.1804924,12.51635742,10.89423275,,11.40063405
2227,10.03347874,12.21854973,12.4579649,10.79867554,,11.37716723
2228,10.03347874,12.21854973,12.4579649,10.79867554,,11.37716723
2229,10.03347874,12.21854973,12.4579649,10.79867554,,11.37716723
2230,10.03347874,12.21854973,12.4579649,10.79867554,,11.37716723
2231,10.03347874,12.21854973,12.4579649,10.79867554,,11.37716723
2232,10.03347874,12.21854973,12.4579649,10.79867554,,11.37716723
2233,10.03347874,12.21854973,12.4579649,10.79867554,,11.37716723
2234,10.03347874,12.21854973,12.4579649,10.79867554,,11.37716723
2235,10.03347874,12.21854973,12.4579649,10.79867554,,11.37716723
2236,10.03347874,12.21854973,12.4579649,10.79867554,,11.37716723
2237,10.03347874,12.21854973,12.4579649,10.79867554,,11.37716723
2238,10.03347874,12.21854973,12.4579649,10.79867554,,11.37716723
2239,10.10915756,12.1629982,12.34520912,10.96376991,,11.3952837
2240,10.10915756,12.1629982,12.34520912,10.96376991,,11.3952837
2241,10.10915756,12.1629982,12.34520912,10.96376991,,11.3952837
2242,10.10915756,12.1629982,12.34520912,10.96376991,,11.3952837
2243,10.08633232,12.13199234,12.405406,11.06707382,,11.42270112
2244,10.40029907,12.09923172,12.67038441,11.55241394,,11.68058229
2245,10.40029907,12.09923172,12.67038441,11.55241394,,11.68058229
2246,10.40029907,12.09923172,12.67038441,11.55241394,,11.68058229
2247,10.38793945,12.00605202,12.27087593,11.18108177,,11.46148729
2248,10.38793945,12.00605202,12.27087593,11.18108177,,11.46148729
2249,10.38793945,12.00605202,12.27087593,11.18108177,,11.46148729
2250,10.38793945,12.00605202,12.27087593,11.18108177,,11.46148729
2251,10.38793945,12.00605202,12.27087593,11.18108177,,11.46148729
2252,10.38793945,12.00605202,12.27087593,11.18108177,,11.46148729
2253,10.38793945,12.00605202,12.27087593,11.18108177,,11.46148729
2254,10.38793945,12.00605202,12.27087593,11.18108177,,11.46148729
2255,10.38793945,12.00605202,12.27087593,11.18108177,,11.46148729
2256,10.38793945,12.00605202,12.27087593,11.18108177,,11.46148729
2257,10.38793945,12.00605202,12.27087593,11.18108177,,11.46148729
2258,10.38793945,12.00605202,12.27087593,11.18108177,,11.46148729
2259,10.38793945,12.00605202,12.27087593,11.18108177,,11.46148729
2260,10.38793945,12.00605202,12.27087593,11.18108177,,11.46148729
2261,10.38793945,12.00605202,12.27087593,11.18108177,,11.46148729
2262,10.38793945,12.00605202,12.27087593,11.18108177,,11.46148729
2263,10.38793945,12.00605202,12.27087593,11.18108177,,11.46148729
2264,10.38793945,12.00605202,12.27087593,11.18108177,,11.46148729
2265,10.38793945,12.00605202,12.27087593,11.18108177,,11.46148729
2266,10.38793945,12.00605202,12.27087593,11.18108177,,11.46148729
2267,10.38793945,12.00605202,12.27087593,11.18108177,,11.46148729
2268,10.38793945,12.00605202,12.27087593,11.18108177,,11.46148729
2269,10.38793945,12.00605202,12.27087593,11.18108177,,11.46148729
2270,10.38793945,12.00605202,12.27087593,11.18108177,,11.46148729
2271,10.36408901,12.02578735,12.29452801,11.29229546,,11.49417496
2272,9.884969711,11.97760773,12.22189808,11.03708649,,11.2803905
2273,10.34023762,12.04142952,12.32099342,11.40842533,,11.52777147
2274,10.34023762,12.04142952,12.32099342,11.40842533,,11.52777147
2275,10.34023762,12.04142952,12.32099342,11.40842533,,11.52777147
2276,10.34023762,12.04142952,12.32099342,11.40842533,,11.52777147
2277,10.34023762,12.04142952,12.32099342,11.40842533,,11.52777147
2278,10.34023762,12.04142952,12.32099342,11.40842533,,11.52777147
2279,10.34023762,12.04142952,12.32099342,11.40842533,,11.52777147
2280,10.34023762,12.04142952,12.32099342,11.40842533,,11.52777147
2281,10.34023762,12.04142952,12.32099342,11.40842533,,11.52777147
2282,10.34023762,12.04142952,12.32099342,11.40842533,,11.52777147
2283,10.34023762,12.04142952,12.32099342,11.40842533,,11.52777147
2284,10.34023762,12.04142952,12.32099342,11.40842533,,11.52777147
2285,10.34023762,12.04142952,12.32099342,11.40842533,,11.52777147
2286,10.34023762,12.04142952,12.32099342,11.40842533,,11.52777147
2287,10.34023762,12.04142952,12.32099342,11.40842533,,11.52777147
2288,10.34023762,12.04142952,12.32099342,11.40842533,,11.52777147
2289,10.34023762,12.04142952,12.32099342,11.40842533,,11.52777147
2290,10.34023762,12.04142952,12.32099342,11.40842533,,11.52777147
2291,10.34023762,12.04142952,12.32099342,11.40842533,,11.52777147
2292,10.36408901,12.02578735,12.29452801,11.29229546,,11.49417496
2293,11.39717102,12.09806633,13.07317829,10.61362839,,11.79551101
2294,11.39763546,12.10184669,13.07128143,10.61336327,,11.79603171
2295,11.4596138,12.10370445,12.82632065,10.59368038,,11.74582982
2296,11.50412273,11.85499382,12.58465767,10.57887268,,11.63066173
2297,11.54083157,11.84475327,12.35802174,10.56406975,,11.57691908
2298,11.57754421,11.85538864,12.19391441,10.54926682,,11.54402852
2299,11.57754421,11.85538864,12.19391441,10.54926682,,11.54402852
2300,11.57754421,11.85538864,12.19391441,10.54926682,,11.54402852
2301,11.57754421,11.85538864,12.19391441,10.54926682,,11.54402852
2302,12.21965218,12.45761299,12.68386269,10.78510475,,12.03655815
2303,12.87230682,13.08727074,13.16692829,11.06126881,,12.54694366
2304,13.53945351,13.81232834,13.68644714,11.52457047,,13.14069986
2305,14.26701641,14.58664513,14.69545841,12.04566956,,13.89869738
2306,15.05921459,15.40603256,15.96467495,12.60570335,,14.75890636
2307,15.86756325,16.17874718,16.69376373,13.29407883,,15.50853825
2308,15.86756325,16.17874718,16.69376373,13.29407883,,15.50853825
2309,16.69935036,16.96024513,17.14264297,13.99030304,,16.19813537
2310,17.81014442,17.56134224,17.4654026,15.24598026,,17.02071738
2311,17.81014442,17.56134224,17.4654026,15.24598026,,17.02071738
2312,18.65886688,18.29794502,17.96193504,16.0446701,,17.74085426
2313,19.5342083,19.0687542,18.48644257,16.9764595,,18.51646614
2314,19.5342083,19.0687542,18.48644257,16.9764595,,18.51646614
2315,19.51728439,19.00102806,18.41913223,17.10351753,,18.51024055
2316,19.51181984,18.93664932,18.34192085,17.22992325,,18.50507831
2317,20.41423035,19.7432003,18.91977882,18.23988342,,19.32927322
2318,21.2643795,20.5497551,19.51137161,19.11962509,,20.11128283
2319,21.16070175,20.29386711,19.99568558,19.18802261,,20.15956926
2320,21.16070175,20.29386711,19.99568558,19.18802261,,20.15956926
2321,21.26092148,20.09953117,20.51968765,19.62140465,,20.37538624
2322,21.26092148,20.09953117,20.51968765,19.62140465,,20.37538624
2323,21.26092148,20.09953117,20.51968765,19.62140465,,20.37538624
2324,21.26092148,20.09953117,20.51968765,19.62140465,,20.37538624
2325,21.26092148,20.09953117,20.51968765,19.62140465,,20.37538624
2326,20.42406273,19.26982307,20.03974342,19.17566681,,19.72732401
2327,20.42406273,19.26982307,20.03974342,19.17566681,,19.72732401
2328,20.42406273,19.26982307,20.03974342,19.17566681,,19.72732401
2329,20.42406273,19.26982307,20.03974342,19.17566681,,19.72732401
2330,20.42406273,19.26982307,20.03974342,19.17566681,,19.72732401
2331,20.42406273,19.26982307,20.03974342,19.17566681,,19.72732401
2332,20.37444115,19.11772346,20.39089012,19.32440567,,19.8018651
2333,21.10899925,19.89670944,20.83979607,20.08719826,,20.48317575
2334,22.07435036,20.47949219,22.0430851,21.31323433,,21.47754049
2335,22.07435036,20.47949219,22.0430851,21.31323433,,21.47754049
2336,22.07435036,20.47949219,22.0430851,21.31323433,,21.47754049
2337,22.07435036,20.47949219,22.0430851,21.31323433,,21.47754049
2338,22.07435036,20.47949219,22.0430851,21.31323433,,21.47754049
2339,22.07435036,20.47949219,22.0430851,21.31323433,,21.47754049
2340,22.07435036,20.47949219,22.0430851,21.31323433,,21.47754049
2341,22.07347488,20.48049927,22.04236412,21.31331635,,21.47741365
2342,22.07435036,20.47949219,22.0430851,21.31323433,,21.47754049
2343,22.07435036,20.47949219,22.0430851,21.31323433,,21.47754049
2344,21.04709625,19.97934341,21.4340744,20.82770348,,20.82205438
2345,21.04709625,19.97934341,21.4340744,20.82770348,,20.82205438
2346,21.04709625,19.97934341,21.4340744,20.82770348,,20.82205438
2347,21.77145004,20.74690247,21.95536804,21.61207581,,21.52144909
2348,22.45244789,21.52952576,22.50715065,22.42933846,,22.22961569
2349,22.45244789,21.52952576,22.50715065,22.42933846,,22.22961569
2350,22.45244789,21.52952576,22.50715065,22.42933846,,22.22961569
2351,22.41780853,21.4767437,22.8098526,22.78928566,,22.37342262
2352,22.41700172,21.47778511,22.80913734,22.78884888,,22.37319326
2353,21.45510864,20.50867462,22.79552841,22.24892807,,21.75205994
2354,21.45510864,20.50867462,22.79552841,22.24892807,,21.75205994
2355,21.45510864,20.50867462,22.79552841,22.24892807,,21.75205994
2356,21.70852661,20.4558506,23.79996872,22.72268677,,22.17175817
2357,21.70852661,20.4558506,23.79996872,22.72268677,,22.17175817
2358,21.45510864,20.50867462,22.79552841,22.24892807,,21.75205994
2359,21.70852661,20.4558506,23.79996872,22.72268677,,22.17175817
2360,21.70981216,20.50328636,23.39439392,22.59820938,,22.05142546
2361,21.72250748,20.59429359,22.59344864,22.34912872,,21.81484461
2362,21.72619438,20.62990952,22.25397491,22.22434998,,21.7086072
2363,21.72987366,20.66638374,22.03721619,22.10048676,,21.63349009
2364,21.73356056,20.70506287,22.0673027,21.97719193,,21.62077951
2365,21.73356056,20.70506287,22.0673027,21.97719193,,21.62077951
2366,21.73356056,20.70506287,22.0673027,21.97719193,,21.62077951
2367,21.73356056,20.70506287,22.0673027,21.97719193,,21.62077951
2368,21.73356056,20.70506287,22.0673027,21.97719193,,21.62077951
2369,22.30023003,21.21179771,22.97897339,22.45734978,,22.23708773
2370,23.02601242,22.13490295,23.47633743,23.16850662,,22.95143986
2371,23.12901688,22.45965958,23.03443718,23.3625679,,22.99642039
2372,23.02601242,22.13490295,23.47633743,23.16850662,,22.95143986
2373,23.02601242,22.13490295,23.47633743,23.16850662,,22.95143986
2374,23.02601242,22.13490295,23.47633743,23.16850662,,22.95143986
2375,23.02601242,22.13490295,23.47633743,23.16850662,,22.95143986
2376,23.02601242,22.13490295,23.47633743,23.16850662,,22.95143986
2377,23.02601242,22.13490295,23.47633743,23.16850662,,22.95143986
2378,23.02601242,22.13490295,23.47633743,23.16850662,,22.95143986
2379,22.73902321,22.16942024,23.56975937,23.04578209,,22.88099623
2380,22.87243843,22.38694,24.13583946,23.35663223,,23.18796253
2381,22.87243843,22.38694,24.13583946,23.35663223,,23.18796253
2382,22.87243843,22.38694,24.13583946,23.35663223,,23.18796253
2383,22.87243843,22.38694,24.13583946,23.35663223,,23.18796253
2384,22.87243843,22.38694,24.13583946,23.35663223,,23.18796253
2385,22.87243843,22.38694,24.13583946,23.35663223,,23.18796253
2386,22.87243843,22.38694,24.13583946,23.35663223,,23.18796253
2387,22.87243843,22.38694,24.13583946,23.35663223,,23.18796253
